case,load_path,metric,mean,std
curriculum,nonproportional,displacement_relative_l2,1.746225357055664,0.0
curriculum,nonproportional,eq_plastic_strain_increment_relative_l2,3.83992075920105,0.0
curriculum,nonproportional,eq_plastic_strain_relative_l2,0.9455901384353638,0.0
curriculum,nonproportional,final_displacement_relative_l2,2.282942771911621,0.0
curriculum,nonproportional,final_eq_plastic_strain_relative_l2,0.921829879283905,0.0
curriculum,nonproportional,final_history_relative_l2,8.432866096496582,0.0
curriculum,nonproportional,final_plastic_multiplier_increment_relative_l2,2734775296.0,0.0
curriculum,nonproportional,final_plastic_work_relative_l2,0.9559623599052429,0.0
curriculum,nonproportional,final_von_mises_relative_l2,0.5151418447494507,0.0
curriculum,nonproportional,final_yield_flag_mae,1.0,0.0
curriculum,nonproportional,history_increment_relative_l2,1.0004572868347168,0.0
curriculum,nonproportional,history_loss,0.4974481165409088,0.0
curriculum,nonproportional,history_relative_l2,0.7053000330924988,0.0
curriculum,nonproportional,loss_elastic_overstress,0.0,0.0
curriculum,nonproportional,loss_plastic_work_lower_bound,0.0,0.0
curriculum,nonproportional,loss_yield_surface,0.0,0.0
curriculum,nonproportional,plastic_multiplier_increment_relative_l2,0.9710655212402344,0.0
curriculum,nonproportional,plastic_work_increment_relative_l2,1.8051031827926636,0.0
curriculum,nonproportional,plastic_work_relative_l2,0.9697669148445129,0.0
curriculum,nonproportional,predicted_elastic_overstress_relative_violation,0.0,0.0
curriculum,nonproportional,predicted_eq_plastic_strain_monotonic_violation,0.0,0.0
curriculum,nonproportional,predicted_max_eq_plastic_strain,0.009159557521343231,0.0
curriculum,nonproportional,predicted_mean_plastic_work,0.0006667952984571457,0.0
curriculum,nonproportional,predicted_negative_plastic_multiplier_violation,0.0,0.0
curriculum,nonproportional,predicted_plastic_work_lower_bound_absolute_violation,0.0,0.0
curriculum,nonproportional,predicted_plastic_work_lower_bound_relative_violation,0.0,0.0
curriculum,nonproportional,predicted_plastic_work_lower_bound_target_normalized_violation,0.0,0.0
curriculum,nonproportional,predicted_plastic_work_monotonic_violation,0.0,0.0
curriculum,nonproportional,predicted_yield_flag_bounds_violation,0.0,0.0
curriculum,nonproportional,predicted_yield_surface_relative_rms,0.0,0.0
curriculum,nonproportional,reversal_eqp_increment_relative_l2,7735112192.0,0.0
curriculum,nonproportional,reversal_fraction,1.0,0.0
curriculum,nonproportional,reversal_history_increment_relative_l2,1.0004761219024658,0.0
curriculum,nonproportional,reversal_plastic_work_increment_relative_l2,864310400.0,0.0
curriculum,nonproportional,reversal_yield_flag_mae,1.0,0.0
curriculum,nonproportional,target_elastic_overstress_relative_violation,0.0,0.0
curriculum,nonproportional,target_eq_plastic_strain_monotonic_violation,0.0,0.0
curriculum,nonproportional,target_max_eq_plastic_strain,0.11808394640684128,0.0
curriculum,nonproportional,target_mean_plastic_work,0.011389712803065777,0.0
curriculum,nonproportional,target_negative_plastic_multiplier_violation,0.0,0.0
curriculum,nonproportional,target_path_newton_residual_relative,1.434078574180603,0.0
curriculum,nonproportional,target_path_newton_residual_rms,0.0572437047958374,0.0
curriculum,nonproportional,target_plastic_work_lower_bound_absolute_violation,0.0,0.0
curriculum,nonproportional,target_plastic_work_lower_bound_relative_violation,0.0,0.0
curriculum,nonproportional,target_plastic_work_lower_bound_target_normalized_violation,0.0,0.0
curriculum,nonproportional,target_plastic_work_monotonic_violation,0.0,0.0
curriculum,nonproportional,target_yield_flag_bounds_violation,0.0,0.0
curriculum,nonproportional,target_yield_surface_relative_rms,4.1425490593383074e-08,0.0
curriculum,nonproportional,total_loss,7.272170066833496,0.0
curriculum,nonproportional,von_mises_relative_l2,0.5680237412452698,0.0
curriculum,nonproportional,yield_flag_mae,0.3333333432674408,0.0
curriculum,unload_reload,displacement_loss,4.8931379318237305,0.0
curriculum,unload_reload,displacement_relative_l2,2.2120437622070312,0.0
curriculum,unload_reload,eq_plastic_strain_increment_relative_l2,0.9447592496871948,0.0
curriculum,unload_reload,eq_plastic_strain_relative_l2,0.9236976504325867,0.0
curriculum,unload_reload,final_displacement_relative_l2,2.3069229125976562,0.0
curriculum,unload_reload,final_eq_plastic_strain_relative_l2,0.9202884435653687,0.0
curriculum,unload_reload,final_history_relative_l2,0.13854964077472687,0.0
curriculum,unload_reload,final_plastic_multiplier_increment_relative_l2,0.9404577612876892,0.0
curriculum,unload_reload,final_plastic_work_relative_l2,0.9549627900123596,0.0
curriculum,unload_reload,final_von_mises_relative_l2,0.5468339920043945,0.0
curriculum,unload_reload,final_yield_flag_mae,0.0,0.0
curriculum,unload_reload,history_increment_relative_l2,0.9999163150787354,0.0
curriculum,unload_reload,history_loss,0.4943576455116272,0.0
curriculum,unload_reload,history_relative_l2,0.7031056880950928,0.0
curriculum,unload_reload,loss_elastic_overstress,0.0,0.0
curriculum,unload_reload,loss_plastic_work_lower_bound,0.0,0.0
curriculum,unload_reload,loss_yield_surface,0.0,0.0
curriculum,unload_reload,plastic_multiplier_increment_relative_l2,0.9480622410774231,0.0
curriculum,unload_reload,plastic_work_increment_relative_l2,0.973608672618866,0.0
curriculum,unload_reload,plastic_work_relative_l2,0.9537950158119202,0.0
curriculum,unload_reload,predicted_elastic_overstress_relative_violation,0.0,0.0
curriculum,unload_reload,predicted_eq_plastic_strain_monotonic_violation,0.0,0.0
curriculum,unload_reload,predicted_max_eq_plastic_strain,0.009159554727375507,0.0
curriculum,unload_reload,predicted_mean_plastic_work,0.000666824693325907,0.0
curriculum,unload_reload,predicted_negative_plastic_multiplier_violation,0.0,0.0
curriculum,unload_reload,predicted_plastic_work_lower_bound_absolute_violation,0.0,0.0
curriculum,unload_reload,predicted_plastic_work_lower_bound_relative_violation,0.0,0.0
curriculum,unload_reload,predicted_plastic_work_lower_bound_target_normalized_violation,0.0,0.0
curriculum,unload_reload,predicted_plastic_work_monotonic_violation,0.0,0.0
curriculum,unload_reload,predicted_yield_flag_bounds_violation,0.0,0.0
curriculum,unload_reload,predicted_yield_surface_relative_rms,0.0,0.0
curriculum,unload_reload,reversal_eqp_increment_relative_l2,0.9404577016830444,0.0
curriculum,unload_reload,reversal_fraction,1.0,0.0
curriculum,unload_reload,reversal_history_increment_relative_l2,0.9994474649429321,0.0
curriculum,unload_reload,reversal_plastic_work_increment_relative_l2,0.9727745056152344,0.0
